Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
-1.3084288370736354,0,0,2,1.7288868373794521,-1.1385367467480114,0,2,0,0,0,1,0.9778526936798565,2
-0.4164030475790286,1,2,2,-0.7700413239027375,0.6350958237152996,0,2,0,1,0,0,-0.624002360277947,4
0.47562274191557835,1,0,1,0.10101337731080294,-0.429083718562687,1,3,0,0,0,0,0.10330084316543463,4
-1.3084288370736354,1,0,1,1.2879149676409998,1.3445488519006241,1,3,1,1,0,0,-0.5171267447846383,4
1.3676485314101854,1,1,1,-0.28998467939779526,0.3986114809868581,0,1,0,0,0,0,-0.7177294789127027,4
-1.3084288370736354,1,1,2,-1.350655077159013,-1.0202945753837906,0,2,0,1,1,0,0.9732324763758112,3
-1.3084288370736354,1,3,1,-0.05433270025986174,0.3986114809868581,0,3,0,0,1,0,-0.4794775940538501,1
0.47562274191557835,0,2,2,-1.016206201696178,0.2803693096226374,0,3,0,0,0,0,-0.5370925955752944,4
-1.3084288370736354,0,0,2,-1.5625784865588186,-0.429083718562687,0,2,0,0,0,0,-0.04218168313826056,4
-0.4164030475790286,0,1,1,0.8816659391981565,-0.90205240401957,0,3,1,0,0,0,0.9829383181683261,2
0.47562274191557835,1,0,2,1.3282181084834168,-1.6115054322048943,0,3,0,0,1,1,1.6225492318038173,1
-0.4164030475790286,0,0,1,-0.8258812379674144,-1.0202945753837906,1,2,1,0,0,1,0.9426170678672884,2
-0.4164030475790286,1,2,1,0.7883554615951843,0.2803693096226374,0,4,0,1,0,0,0.5001612110829248,3
0.47562274191557835,1,2,1,-0.6502793779927591,0.9898223378079618,1,1,1,1,0,1,-0.6783036266475219,4
1.3676485314101854,0,0,1,-0.7371472541231565,-0.429083718562687,0,2,0,0,1,0,-0.1329462884442722,4
1.3676485314101854,1,0,1,-0.4100521642506364,0.04388496689419592,0,2,0,0,0,0,-0.4248307232605544,4
-1.3084288370736354,0,0,0,1.5494689518080944,0.871580166443741,0,0,0,1,0,0,-1.361801993185664,4
0.47562274191557835,1,0,3,0.309339327206435,-0.7838102326553492,0,4,0,0,0,1,0.6615322755096801,2
0.47562274191557835,0,0,0,-0.03956650792018088,-0.90205240401957,0,1,0,1,0,0,0.4939185605566398,3
1.3676485314101854,0,0,1,-1.1393130643903095,-1.6115054322048943,0,0,0,1,0,0,0.9035087527804159,2
-0.4164030475790286,0,0,0,1.4887978203736154,-0.19259937583424555,0,1,0,0,1,0,0.33482130642952385,3
1.3676485314101854,1,0,1,0.30700554485085796,0.7533379950795204,1,4,0,0,1,0,0.10552419699287618,4
-1.3084288370736354,1,0,1,-1.4617230997331436,1.2263066805364033,1,2,1,0,0,0,-0.9218511629747747,4
-1.3084288370736354,0,0,0,1.034946822604773,-0.90205240401957,1,3,0,1,0,0,1.3675367676055359,1
0.47562274191557835,1,1,1,-1.4848184808570646,-0.0743572044700248,0,3,0,0,0,0,-0.36151150986218633,4
1.3676485314101854,1,3,1,0.4009944069225062,-0.19259937583424555,0,2,0,1,0,1,0.10216159767703292,4
0.47562274191557835,1,0,0,-0.4162391575188588,1.2263066805364033,0,1,0,0,0,0,-1.6803352108699023,4
1.3676485314101854,1,1,3,-0.11434333092286675,0.9898223378079618,0,4,1,1,0,0,-0.5796952777191942,4
0.47562274191557835,0,1,2,0.566881042608908,1.4627910232648447,1,1,0,0,0,0,-1.2529509454058936,4
0.47562274191557835,1,0,2,-1.6006435569436779,-1.0202945753837906,0,2,1,0,0,0,0.8442714186381572,2
1.3676485314101854,0,1,3,0.33258477127822494,-1.6115054322048943,0,2,0,0,0,0,1.2753380248091268,1
-0.4164030475790286,0,0,1,1.7820470948137237,-0.19259937583424555,1,2,0,0,0,0,0.37235984625252144,3
-1.3084288370736354,0,3,1,-0.049938298119037654,0.3986114809868581,0,2,0,0,1,0,-0.5410516455896187,4
-0.4164030475790286,0,3,1,-1.2225915342268316,0.3986114809868581,0,0,1,0,0,1,-1.1430787457211204,4
1.3676485314101854,0,1,2,1.7852112416020758,-1.0202945753837906,1,1,0,1,1,0,1.5420050999030874,1
0.47562274191557835,1,3,2,0.8390765271064475,-0.429083718562687,0,4,0,0,0,0,0.7045571099421768,0
-1.3084288370736354,0,1,2,1.376022113095634,-0.19259937583424555,1,2,0,0,0,0,0.2626492364622769,3
-0.4164030475790286,0,1,2,-0.4925053958660748,0.871580166443741,0,2,1,0,0,0,-0.6124996712541145,4
0.47562274191557835,1,2,0,1.4602926682625963,-0.3108415471984663,0,2,0,1,0,1,0.423975893501308,3
1.3676485314101854,0,0,3,-1.3170081282298545,0.2803693096226374,0,2,0,0,1,0,-0.7085542463722424,4
-1.3084288370736354,1,1,1,0.19195511890079545,1.6992753659932862,0,1,0,0,0,0,-1.6455821528129038,4
1.3676485314101854,1,0,3,-1.3132189564082803,1.5810331946290654,1,0,0,0,0,0,-1.642087823580954,4
-0.4164030475790286,1,2,1,-1.3647072533016538,1.2263066805364033,0,2,1,1,0,0,-1.334386416231006,4
1.3676485314101854,1,2,1,-0.24375896656340562,-1.6115054322048943,0,1,1,0,1,1,1.4555317200556215,1
1.3676485314101854,0,1,3,-0.9602790928085974,1.6992753659932862,1,2,0,1,0,0,-1.6245115071860905,4
0.47562274191557835,1,0,3,-1.1289680174874357,0.6350958237152996,1,1,0,0,0,0,-0.8228812947497552,4
-0.4164030475790286,1,0,4,0.08375949948030431,0.871580166443741,0,1,1,0,0,0,-0.9256238468988627,4
1.3676485314101854,1,2,2,1.383992927865906,0.6350958237152996,1,3,0,0,0,0,0.13383755794130361,3
0.47562274191557835,1,1,2,-1.465336579917098,1.1080645091721826,0,0,0,0,0,0,-2.055756807565376,4
1.3676485314101854,1,2,1,-0.24709850272558564,-0.19259937583424555,0,2,0,1,0,0,0.4114202886987236,3
1.3676485314101854,0,0,1,0.7251883995346479,1.4627910232648447,1,1,1,0,1,1,-1.0567003595927802,4
-0.4164030475790286,0,0,2,0.7337506221527841,-0.0743572044700248,0,2,0,0,0,0,0.11145376974311465,4
-0.4164030475790286,1,2,0,-0.483084958714076,-1.729747603569115,1,2,0,0,0,0,1.2519621365762506,1
1.3676485314101854,1,0,2,0.7165953055498046,-0.90205240401957,0,1,0,1,0,0,0.9215470546942858,2
0.47562274191557835,1,0,2,-0.6947935350270856,0.16212713825841665,1,0,0,0,0,1,-0.5852982547387758,4
-0.4164030475790286,1,2,2,-0.07893753030849979,0.9898223378079618,1,3,1,0,0,0,-0.8427755523964259,4
-1.3084288370736354,0,0,2,1.1831924171357497,0.7533379950795204,1,1,0,1,0,0,-0.6774578240129572,4
-0.4164030475790286,0,0,3,-0.7619196129224948,-0.429083718562687,0,2,0,0,1,0,0.2160521788028991,3
0.47562274191557835,1,0,2,-1.6432149130225642,-0.6655680612911284,1,3,1,0,0,0,0.6425458718109156,3
-0.4164030475790286,1,1,2,1.2863677601872978,-0.3108415471984663,0,2,1,1,0,0,1.0037826595386254,2
0.47562274191557835,0,3,1,-0.4087546428043396,-0.19259937583424555,0,3,0,0,0,1,0.011396074853598247,4
0.47562274191557835,0,0,1,-0.058602636249288076,-0.3108415471984663,1,1,1,0,0,0,0.4401725809328654,3
-1.3084288370736354,1,1,1,-0.0781518176339373,0.7533379950795204,1,2,0,1,0,0,-0.479084744677924,4
1.3676485314101854,0,2,0,0.5242279471610053,-1.729747603569115,1,2,0,0,0,0,1.9620265295855615,0
1.3676485314101854,0,0,2,0.6040918410920487,-1.729747603569115,1,3,0,0,1,1,1.9735543747236013,0
-1.3084288370736354,1,0,1,0.16922225638197486,1.5810331946290654,0,0,0,1,0,0,-2.025613664862106,4
0.47562274191557835,1,2,2,-0.759728816951972,1.1080645091721826,0,3,0,0,0,0,-1.5207587751462777,4
-0.4164030475790286,1,2,1,-1.5548264599224462,-1.6115054322048943,0,4,0,0,1,0,1.502563033805082,1
0.47562274191557835,0,2,1,-0.6975843199946705,0.16212713825841665,1,2,1,1,0,0,-0.06564455191700029,4
1.3676485314101854,0,0,2,0.6225368115618161,-0.5473258899269078,0,2,0,0,0,1,0.5227126750660517,3
0.47562274191557835,0,1,1,1.1332116210632222,-1.1385367467480114,1,1,1,0,0,0,1.1559243971041193,2
1.3676485314101854,0,0,3,-0.32572075256023963,-0.7838102326553492,0,1,0,0,0,0,0.32535619971710994,3
-0.4164030475790286,1,0,1,0.570919284029671,0.6350958237152996,1,1,0,0,1,0,-0.5917147158451823,4
1.3676485314101854,0,0,4,-1.2963329285224896,0.9898223378079618,0,3,0,1,0,0,-0.9292621929591429,4
-1.3084288370736354,0,0,0,-0.9709777501629636,0.04388496689419592,1,3,0,0,0,0,-0.10585724371166742,4
1.3676485314101854,0,2,2,0.17056376391693523,-0.0743572044700248,0,2,0,0,0,0,-0.3592837809771847,1
-1.3084288370736354,1,0,3,0.11345087235764363,1.1080645091721826,0,2,1,0,0,0,-1.0118824011236023,4
-1.3084288370736354,0,2,0,-0.45942621935773054,0.04388496689419592,0,2,1,0,0,0,-0.13428709117250517,4
-1.3084288370736354,0,2,2,-0.7073512225301621,-0.19259937583424555,1,2,0,1,0,0,0.3753104128124146,2
-1.3084288370736354,0,0,1,-0.7043155785279513,-1.6115054322048943,0,3,1,0,0,0,1.474800242054741,1
-1.3084288370736354,1,1,1,-1.0114767360904056,-1.0202945753837906,0,1,0,0,1,0,0.004379115788044594,4
1.3676485314101854,0,2,2,0.6060118061895579,-1.2567789181122322,0,2,0,0,0,0,0.6246636166446231,3
-0.4164030475790286,0,0,1,-0.0557859179960695,-1.729747603569115,0,2,0,1,1,1,1.506958685298367,1
-1.3084288370736354,0,2,3,-0.31846644589530476,0.9898223378079618,0,2,1,1,0,1,-0.8782559992427544,4
-0.4164030475790286,0,0,1,1.2277865861969477,-0.7838102326553492,0,0,0,0,0,0,0.3538782246130168,3
0.47562274191557835,0,3,1,0.2137690717766157,1.2263066805364033,1,2,1,0,1,0,-0.8585383456575539,4
-1.3084288370736354,0,1,2,0.05225175778326832,1.5810331946290654,0,2,0,1,0,0,-1.7307409881809623,4
0.47562274191557835,0,0,2,0.5843907538697489,1.4627910232648447,0,3,1,0,1,0,-1.216772930571402,4
1.3676485314101854,1,3,3,-1.1171527209075953,-0.0743572044700248,0,2,0,0,0,0,-0.4307783252476866,4
-1.3084288370736354,1,0,2,0.6205177451067043,1.2263066805364033,0,2,0,0,0,0,-1.1499119261201345,4
-1.3084288370736354,1,1,2,1.7570927436917538,-0.19259937583424555,0,1,0,0,0,0,0.2160838502348298,3
0.47562274191557835,1,3,2,0.9863520311814554,0.2803693096226374,1,2,1,0,0,0,0.18934917006310018,3
-0.4164030475790286,1,2,0,1.008918763429832,-1.375021089476453,1,2,1,1,0,0,1.9168884485721354,0
-0.4164030475790286,0,2,2,0.3273524820588727,-0.6655680612911284,0,2,0,1,0,0,0.6216370444733474,3
1.3676485314101854,0,0,2,1.1763587527584367,1.1080645091721826,0,1,0,1,0,1,-0.9421521257092467,0
-0.4164030475790286,1,0,2,-0.7530329642555695,1.4627910232648447,0,2,0,0,0,0,-1.7224602579970043,4
-0.4164030475790286,0,0,2,-1.5787598705367867,0.16212713825841665,0,3,0,0,1,0,-0.44091803737344976,4
-0.4164030475790286,0,0,3,-0.09964457372727929,1.4627910232648447,1,2,1,1,0,0,-0.8194590790171908,4
-1.3084288370736354,0,2,1,-1.5876847135522127,-0.7838102326553492,0,3,1,0,0,1,0.8754844256970599,2
1.3676485314101854,1,0,2,-0.5372601302055804,0.6350958237152996,1,2,1,0,0,1,-0.5572633089360615,4
1.3676485314101854,1,2,2,-0.3050120834813084,-0.7838102326553492,0,1,0,0,1,0,0.4329790132287775,3
0.47562274191557835,1,1,2,-1.2220427881853373,-1.4932632608406737,1,1,0,0,0,0,1.2309963333387983,1
0.47562274191557835,0,0,1,-0.45645144245326447,1.4627910232648447,1,4,0,1,0,0,-1.013293762606051,4
1.3676485314101854,1,0,2,-1.5362829704921896,0.16212713825841665,0,1,1,1,0,0,-0.08607315089616338,4
-0.4164030475790286,1,1,2,1.7621007970409108,0.04388496689419592,0,2,1,0,0,0,0.633436367276609,3
-1.3084288370736354,0,2,1,0.09843013805735226,0.7533379950795204,0,2,1,0,0,1,-0.7190915349484713,4
1.3676485314101854,0,1,1,0.04560657588173333,-0.3108415471984663,1,1,0,0,0,0,-0.17689400848184592,4
-1.3084288370736354,1,0,2,1.3299397490628688,1.6992753659932862,0,1,0,1,0,0,-1.294273995908892,4
-0.4164030475790286,0,2,3,1.82172543838023,0.6350958237152996,0,2,0,0,0,0,-0.7245727391607888,4
0.47562274191557835,1,2,1,-0.18469806769379488,0.6350958237152996,0,3,0,1,0,0,-0.7960383082631108,2
-0.4164030475790286,1,0,2,-0.9112462435492554,0.16212713825841665,0,2,1,0,0,1,-0.23331241933218413,4
0.47562274191557835,1,3,0,-0.7141002581733709,-1.4932632608406737,1,4,0,0,1,0,1.785635341985389,0
0.47562274191557835,0,0,2,-0.10728697512980925,-0.7838102326553492,0,1,1,1,0,0,1.2241605420596566,1
1.3676485314101854,0,0,3,1.179392708708271,1.3445488519006241,1,2,0,0,0,0,-1.2500300404361921,4
-0.4164030475790286,0,0,3,0.7564717662341065,0.6350958237152996,0,2,0,0,0,0,-0.7642304414068181,3
-0.4164030475790286,1,0,3,0.435139455474558,0.5168536523510788,0,3,0,0,0,1,-0.45978108309789656,4
-0.4164030475790286,1,3,2,-1.4810987386805055,-1.375021089476453,1,2,0,0,1,1,1.133972488866636,2
0.47562274191557835,0,2,2,0.06658879048717474,-0.90205240401957,1,3,1,0,0,0,0.9088204372274873,2
1.3676485314101854,0,1,1,0.7979825271903835,-1.6115054322048943,0,3,0,0,0,1,1.6673820830807202,1
-1.3084288370736354,1,3,1,-1.4239328584487134,0.9898223378079618,0,2,1,0,0,0,-0.9993203289510116,4
1.3676485314101854,1,2,1,0.7203328286508243,-0.90205240401957,0,4,1,0,0,1,1.469914771503206,3
1.3676485314101854,1,0,2,-0.8095542573544608,0.7533379950795204,0,3,0,1,1,0,-0.6482148458357294,4
1.3676485314101854,1,0,2,1.2174176662713345,-0.3108415471984663,0,3,0,0,0,0,0.6634269405611921,1
-0.4164030475790286,0,2,1,-0.6513360073125476,0.2803693096226374,1,2,0,0,0,1,-0.08866053434162051,4
-0.4164030475790286,0,1,2,0.13341413662222243,0.5168536523510788,1,1,1,1,1,0,-0.01912446466245115,4
1.3676485314101854,1,0,1,-1.6083989525599622,1.2263066805364033,0,2,0,1,0,0,-1.2335361906506188,4
1.3676485314101854,1,0,4,0.7498529307573423,-0.3108415471984663,0,1,0,0,0,1,-0.21979004816942033,4
-1.3084288370736354,0,2,2,-1.1364774635801276,1.3445488519006241,1,2,0,0,0,0,-1.7542937276773425,4
0.47562274191557835,0,2,4,-1.2862945690454406,0.5168536523510788,0,2,1,0,0,1,-0.851847716601275,4
0.47562274191557835,1,0,1,1.4040079617363732,-1.0202945753837906,0,2,0,0,0,0,0.7171488856832845,2
-0.4164030475790286,1,0,2,1.6272588080918646,0.2803693096226374,0,3,0,0,1,0,0.13149504322361966,3
0.47562274191557835,1,0,1,0.7366111888774065,0.7533379950795204,1,3,0,1,0,0,-0.4439866348832546,4
-0.4164030475790286,1,2,2,-0.22007910742420217,0.6350958237152996,1,2,1,0,0,0,-0.19121087128244088,4
0.47562274191557835,0,1,0,-0.8405926386389392,-0.19259937583424555,0,1,1,0,0,0,0.05295962356500368,4
-1.3084288370736354,1,1,2,-1.0833501265513494,0.9898223378079618,0,2,1,0,0,1,-1.055434404244477,4
-0.4164030475790286,1,3,2,1.612016208579692,-0.3108415471984663,1,4,0,0,0,0,0.9876969301060393,2
0.47562274191557835,1,3,4,1.7248548497313894,0.16212713825841665,0,1,0,1,0,0,0.23118685200739078,3
-0.4164030475790286,0,1,2,1.798753104882113,-1.375021089476453,0,2,0,0,0,0,1.6308955372392682,1
-0.4164030475790286,1,2,1,-1.136419641314254,0.6350958237152996,0,2,1,0,0,0,-1.178875070186189,4
1.3676485314101854,1,1,1,1.000722617121243,-0.19259937583424555,1,4,0,0,0,0,0.7239728175498146,2
-0.4164030475790286,0,1,2,1.460475124098002,0.2803693096226374,0,3,0,0,1,0,0.21959427640217805,3
1.3676485314101854,1,0,2,-1.0419980428421252,-0.19259937583424555,0,3,0,0,0,0,-0.34542091467853026,4
-1.3084288370736354,0,1,2,0.29859983286039143,1.3445488519006241,0,1,1,1,1,0,-1.478302661794988,4
-0.4164030475790286,0,0,2,1.6220883315411416,1.2263066805364033,0,4,0,1,0,0,-0.2734960871364948,4
1.3676485314101854,1,2,2,-0.9711720977462317,0.5168536523510788,0,3,0,1,1,0,-0.3776367225789369,4
-1.3084288370736354,0,0,2,-0.5596596329624033,-0.7838102326553492,0,3,0,1,0,0,0.528198205250019,3
-0.4164030475790286,1,0,1,-1.4835971839101274,0.16212713825841665,0,1,0,1,0,0,-0.5617973531387517,4
-1.3084288370736354,0,1,2,-0.9344814188531567,0.6350958237152996,0,2,1,1,0,0,-0.5874753853030728,4
-1.3084288370736354,1,1,2,-0.9536512952852484,-1.375021089476453,1,2,0,0,1,0,1.6968699875992999,1
-0.4164030475790286,0,0,3,1.1665217006764383,-1.2567789181122322,1,2,0,0,0,0,1.5209966036720421,1
-1.3084288370736354,0,1,1,-1.2388277005859147,-1.1385367467480114,0,2,0,0,1,0,0.47013904476672463,3
-0.4164030475790286,1,0,2,-1.3981058218842561,0.04388496689419592,1,1,0,0,0,0,-0.3102062870814482,4
1.3676485314101854,1,2,3,-0.7329098148688621,0.5168536523510788,1,3,0,0,0,0,-0.47009748762829423,4
1.3676485314101854,0,0,0,-1.514023605917285,1.3445488519006241,0,1,1,1,0,0,-1.2966799883347602,4
0.47562274191557835,0,1,2,0.7527037013248052,0.9898223378079618,1,2,1,0,0,0,-0.5882625137338654,4
1.3676485314101854,1,0,2,-0.1045017875342517,0.9898223378079618,0,3,0,1,0,0,-1.026402948481703,4
-1.3084288370736354,1,0,2,0.43172568150143853,1.4627910232648447,1,4,0,1,1,0,-0.5767166563178703,4
-0.4164030475790286,1,0,1,-0.7196837629985425,-0.429083718562687,1,2,0,1,0,0,0.26642563459281043,3
0.47562274191557835,0,1,1,-0.7672578453720228,-0.7838102326553492,0,1,0,0,0,0,0.42742211962387733,3
1.3676485314101854,1,3,2,0.8758994834528093,1.2263066805364033,0,1,0,0,0,0,-1.2136672953563827,4
1.3676485314101854,0,1,2,0.6315916790303935,-0.0743572044700248,0,4,0,1,0,0,0.7442815475197909,2
0.47562274191557835,0,0,4,-1.6893008754142065,-1.4932632608406737,0,1,1,0,0,0,0.8162425816564239,2
0.47562274191557835,1,1,1,-1.5955356054164638,1.1080645091721826,1,2,1,0,0,0,-1.0022682687058386,4
-0.4164030475790286,1,1,2,-0.5523220278879808,-1.0202945753837906,0,0,0,0,0,0,0.21545561432975283,3
-0.4164030475790286,0,0,4,-0.23428864457641854,-1.6115054322048943,0,0,0,0,0,0,0.7699930095329253,2
-0.4164030475790286,1,0,3,0.28705501026370817,1.1080645091721826,0,4,1,1,0,0,-0.7415280156764166,4
0.47562274191557835,0,0,1,1.6170086776736332,0.5168536523510788,0,2,0,0,1,0,-0.08007724016113707,1
-1.3084288370736354,0,0,3,0.048483198474336804,1.4627910232648447,1,3,0,0,0,1,-1.1277994223204066,4
-1.3084288370736354,1,2,0,-0.9304916500191297,-1.0202945753837906,0,4,1,0,0,0,0.9542486010040379,2
-0.4164030475790286,0,1,2,0.7245649494363129,1.2263066805364033,0,0,1,0,0,0,-1.2253113210702546,4
-0.4164030475790286,0,0,3,1.5098838497949272,1.4627910232648447,0,4,0,0,0,0,-1.00371521072029,4
-1.3084288370736354,0,0,1,0.793563480999513,1.3445488519006241,0,3,0,0,0,0,-1.1174530523986863,4
-1.3084288370736354,0,1,1,-1.6353068327675533,-1.375021089476453,0,2,0,1,0,0,1.2743522894144552,1
-1.3084288370736354,0,1,2,0.6392573681772442,-1.6115054322048943,1,2,0,0,0,0,1.6054245019278504,1
-1.3084288370736354,0,2,2,-0.9099518502583913,1.5810331946290654,0,2,0,0,1,0,-2.034303965632044,4
-0.4164030475790286,1,2,2,-0.923617997066231,-1.4932632608406737,1,3,1,1,0,0,1.6015307603089852,1
-0.4164030475790286,1,2,4,1.4593259790923407,0.5168536523510788,1,2,1,0,0,0,-0.40242027984894896,4
1.3676485314101854,0,0,2,-1.0505991249914997,-0.19259937583424555,0,2,0,0,0,0,-0.6754986735485221,2
1.3676485314101854,0,3,3,0.16540365817965236,0.04388496689419592,0,0,0,1,1,0,-0.24114502427884152,4
-0.4164030475790286,1,0,2,-1.0870139425033143,-0.0743572044700248,1,2,1,1,0,0,0.16762011322824813,3
-0.4164030475790286,1,1,2,-0.27355837258391086,0.16212713825841665,0,2,1,0,1,0,-0.012154218331068726,4
1.3676485314101854,1,1,4,1.4605279483412275,-0.0743572044700248,0,3,0,0,0,1,0.2940959853892889,3
1.3676485314101854,0,3,2,0.0647372915263493,1.6992753659932862,0,3,0,1,1,0,-1.1671234454042752,4
-1.3084288370736354,0,0,3,0.6578273014963465,0.3986114809868581,0,4,0,1,1,0,0.2693984913818614,3
-0.4164030475790286,0,0,1,1.5171189754061223,-1.729747603569115,0,4,0,0,0,0,2.010452238427004,0
0.47562274191557835,1,0,3,0.1697692848420016,-0.6655680612911284,0,3,1,0,0,0,0.8262643999395929,2
1.3676485314101854,1,1,1,0.15731508132072833,-1.1385367467480114,0,2,1,0,0,1,0.827700749592074,2
-0.4164030475790286,0,0,1,-0.6079258713177834,-0.90205240401957,0,2,0,0,0,0,0.22454048269529908,3
-0.4164030475790286,0,0,2,-0.3640406504953101,0.5168536523510788,0,1,0,0,0,1,-0.6892489782945812,4
-1.3084288370736354,1,2,2,1.430267575337894,0.04388496689419592,0,2,0,1,0,0,0.5119031148075208,3
0.47562274191557835,1,1,1,-1.2112538394009047,1.6992753659932862,0,1,0,0,0,0,-2.055756807565376,4
-0.4164030475790286,1,2,2,-1.362936923788907,0.9898223378079618,0,1,0,1,0,0,-1.6858364986649275,4
1.3676485314101854,0,0,0,0.7507731528445462,1.2263066805364033,0,2,1,0,0,0,-1.0361842515312154,4
1.3676485314101854,0,0,3,0.4052237302715873,0.16212713825841665,1,1,0,0,0,0,-0.4300493672007131,4
-1.3084288370736354,0,0,1,0.8553964927195198,0.2803693096226374,1,2,1,0,0,0,-0.42671497165157396,4
-1.3084288370736354,1,0,2,1.3839227759683188,-0.90205240401957,0,2,0,1,0,0,1.3066108074412133,1
-1.3084288370736354,1,2,2,0.40478414104972954,-0.6655680612911284,0,2,0,0,0,0,0.39976334341027475,0
0.47562274191557835,1,1,2,0.7197223309281007,0.2803693096226374,0,2,0,0,0,0,-0.4397551260056068,4
-0.4164030475790286,0,1,1,0.7242551066077952,1.3445488519006241,0,2,1,0,0,0,-1.325951186671305,4
0.47562274191557835,1,0,2,-1.0910924555503427,-1.1385367467480114,0,4,0,0,0,0,0.9482918863167658,2
-1.3084288370736354,1,0,2,0.5722399753058297,1.3445488519006241,0,2,0,0,1,1,-1.2871300263485113,3
0.47562274191557835,0,2,1,1.281354186184826,-0.5473258899269078,0,3,0,0,0,1,0.6221482421815496,4
0.47562274191557835,1,2,2,1.3396828101469636,-0.429083718562687,0,3,0,0,1,0,0.9949204307100521,2
-0.4164030475790286,0,0,3,-0.32235433546423753,-1.729747603569115,1,4,0,0,1,0,2.149148682307193,0
1.3676485314101854,0,1,1,1.1729045347357872,-1.2567789181122322,0,3,1,0,0,0,1.740758449163365,0
-1.3084288370736354,1,1,1,-0.18680039670299642,-1.0202945753837906,1,2,0,0,0,1,1.1049989517725345,2
0.47562274191557835,1,1,2,-1.269940941886266,1.3445488519006241,0,1,1,0,0,0,-1.7994979311650439,4
-0.4164030475790286,1,0,2,0.5615743877477302,0.6350958237152996,0,4,0,0,1,0,-0.320892564307147,4
1.3676485314101854,0,0,1,0.07139861908216322,-0.19259937583424555,0,1,0,0,0,0,-0.08276378395705569,4
0.47562274191557835,0,1,1,0.35704687615095104,0.04388496689419592,0,4,0,0,1,0,0.5304831249969356,3
0.47562274191557835,1,0,4,-1.1493409300452728,1.2263066805364033,0,1,0,0,0,1,-1.763498131476396,4
1.3676485314101854,0,0,1,-0.23599520578201272,1.1080645091721826,0,3,0,0,0,0,-1.3040778352872797,4
0.47562274191557835,1,2,2,-0.49207534511187484,-1.375021089476453,0,2,0,0,0,0,0.9154635541106695,2
-0.4164030475790286,0,0,1,0.7604694710225816,0.871580166443741,1,4,0,0,1,0,-0.36279081478317593,0
-1.3084288370736354,0,0,3,0.2051359276432424,-1.4932632608406737,0,0,1,0,0,0,0.6796073754293436,2
-1.3084288370736354,1,1,2,0.7994583882909628,-0.0743572044700248,1,2,0,1,0,0,0.5123529107157543,3
0.47562274191557835,0,0,1,-1.4391710477641892,-1.1385367467480114,0,3,0,0,0,0,0.6675389444744425,2
-0.4164030475790286,0,0,2,0.628050155256097,-0.3108415471984663,0,1,1,0,0,0,-0.1715090630515462,4
-0.4164030475790286,0,0,1,1.273371471191841,0.3986114809868581,1,1,0,1,1,0,0.024630756848305617,4
-0.4164030475790286,1,0,2,-0.12749120792115165,-0.6655680612911284,0,2,1,1,0,0,1.1942822871342158,2
1.3676485314101854,0,0,0,0.9576343407701704,-0.0743572044700248,0,4,1,0,0,0,0.7673490278110563,2
-1.3084288370736354,1,0,2,-1.451573821546472,0.5168536523510788,0,2,1,0,0,0,-0.7552903428688286,4
-0.4164030475790286,1,1,1,0.7425271800118093,-0.3108415471984663,0,2,1,0,0,0,0.20657744021783303,3
-0.4164030475790286,0,0,2,0.8031176965167189,-1.4932632608406737,1,3,0,1,0,0,1.7720702047079602,0
0.47562274191557835,1,0,3,0.3351031423723161,1.2263066805364033,0,3,1,0,0,0,-0.5782563639029163,4
-1.3084288370736354,1,1,1,-0.8483516209516172,0.7533379950795204,0,2,0,0,0,0,-1.2660643859955127,4
0.47562274191557835,0,1,1,-1.2253594275026778,-1.6115054322048943,1,2,0,1,0,0,1.5580213921691115,1
1.3676485314101854,1,0,3,1.1048634548906995,-0.19259937583424555,0,2,1,0,0,0,0.02912306561287593,4
-1.3084288370736354,1,1,3,0.7808095722647554,-0.6655680612911284,1,3,1,0,0,0,1.2276427473056033,1
-0.4164030475790286,0,1,4,-0.42746317389052113,0.3986114809868581,0,2,0,0,0,0,-0.9930708992347224,4
-0.4164030475790286,0,0,1,1.7951766202663053,1.1080645091721826,1,1,0,1,0,0,-1.0680180990516328,4
-1.3084288370736354,0,0,2,-0.5650778471939941,0.6350958237152996,1,2,1,0,1,1,-0.26131667372603506,4
1.3676485314101854,0,1,2,-1.2406549556410695,-1.1385367467480114,0,2,0,0,0,1,0.37328944564130745,3
-1.3084288370736354,1,2,0,-1.3447966540392056,0.7533379950795204,0,3,1,0,1,0,-0.6033872599866877,4
1.3676485314101854,1,2,1,-1.580960670822779,-1.375021089476453,1,3,1,0,0,0,1.0606207014922713,2
-1.3084288370736354,1,0,2,1.180083753484929,0.7533379950795204,1,0,0,1,0,0,-0.5809980540838968,4
-0.4164030475790286,1,2,1,0.15193440314789283,-0.6655680612911284,0,3,0,0,0,0,0.6796060354141916,2
-1.3084288370736354,1,3,3,-1.5254167605560285,0.04388496689419592,1,2,0,1,0,0,-0.33030938123176995,4
0.47562274191557835,0,0,1,-0.9601785985899871,-0.0743572044700248,1,2,1,1,1,0,0.3804513596671026,3
0.47562274191557835,1,2,2,0.5813399667809644,0.2803693096226374,0,3,0,1,0,0,0.18012924245093645,3
-0.4164030475790286,1,0,2,-1.5721096561275736,1.4627910232648447,0,3,1,0,0,0,-1.8424026910981142,4
